gid,id,team,p_ipouts,p_seq,p_h,p_r,p_er,p_w,p_k,p_hbp,p_wp,date,wl,team_name,ballpark,left_field,center_field,right_field,min_wall_height,max_wall_height,daynight,attendance,precip,sky,temp,winddir,windspeed
COL202306280,bickp001,LAN,3,4,0,0,0,1,2,0,0,20230628,l,COL,Coors Field,347,415,350,8.0,17,night,37267,none,cloudy,84,fromcf,9
COL202306280,freek001,COL,15,1,4,6,6,5,7,0,0,20230628,w,COL,Coors Field,347,415,350,8.0,17,night,37267,none,cloudy,84,fromcf,9
COL202306280,birdj001,COL,3,2,2,0,0,1,1,0,0,20230628,w,COL,Coors Field,347,415,350,8.0,17,night,37267,none,cloudy,84,fromcf,9
COL202306280,johnp001,COL,3,3,0,0,0,0,1,0,0,20230628,w,COL,Coors Field,347,415,350,8.0,17,night,37267,none,cloudy,84,fromcf,9
COL202306280,bardd001,COL,2,4,2,2,2,1,1,0,0,20230628,w,COL,Coors Field,347,415,350,8.0,17,night,37267,none,cloudy,84,fromcf,9
COL202306280,lawrj002,COL,4,5,1,0,0,1,3,0,0,20230628,w,COL,Coors Field,347,415,350,8.0,17,night,37267,none,cloudy,84,fromcf,9
KCA202306280,allel003,CLE,11,1,3,0,0,2,5,1,0,20230628,w,KCA,Kauffman Stadium,330,410,330,9.0,9,night,11978,none,sunny,96,rtol,13
KCA202306280,sandn001,CLE,4,2,0,0,0,0,2,0,0,20230628,w,KCA,Kauffman Stadium,330,410,330,9.0,9,night,11978,none,sunny,96,rtol,13
KCA202306280,hents001,CLE,3,3,0,0,0,0,1,0,0,20230628,w,KCA,Kauffman Stadium,330,410,330,9.0,9,night,11978,none,sunny,96,rtol,13
KCA202306280,morge001,CLE,3,4,2,1,1,1,1,0,0,20230628,w,KCA,Kauffman Stadium,330,410,330,9.0,9,night,11978,none,sunny,96,rtol,13
KCA202306280,herrt002,CLE,6,5,0,0,0,0,3,0,0,20230628,w,KCA,Kauffman Stadium,330,410,330,9.0,9,night,11978,none,sunny,96,rtol,13
KCA202306280,cox-a001,KCA,11,1,4,4,4,4,2,0,0,20230628,l,KCA,Kauffman Stadium,330,410,330,9.0,9,night,11978,none,sunny,96,rtol,13
KCA202306280,krisb001,KCA,4,2,1,2,2,1,2,0,0,20230628,l,KCA,Kauffman Stadium,330,410,330,9.0,9,night,11978,none,sunny,96,rtol,13
KCA202306280,mcarj001,KCA,3,3,6,7,7,1,0,0,0,20230628,l,KCA,Kauffman Stadium,330,410,330,9.0,9,night,11978,none,sunny,96,rtol,13
KCA202306280,wittn001,KCA,3,4,1,1,1,2,2,0,0,20230628,l,KCA,Kauffman Stadium,330,410,330,9.0,9,night,11978,none,sunny,96,rtol,13
KCA202306280,cuasj001,KCA,3,5,1,0,0,0,2,0,0,20230628,l,KCA,Kauffman Stadium,330,410,330,9.0,9,night,11978,none,sunny,96,rtol,13
KCA202306280,duffm002,KCA,3,6,1,0,0,0,0,0,0,20230628,l,KCA,Kauffman Stadium,330,410,330,9.0,9,night,11978,none,sunny,96,rtol,13
NYN202306280,milew001,MIL,12,1,3,2,2,3,3,0,0,20230628,w,NYN,Citi Field,335,408,330,8.0,8,night,28440,none,overcast,78,torf,6
NYN202306280,wilsb003,MIL,5,2,2,0,0,0,1,0,0,20230628,w,NYN,Citi Field,335,408,330,8.0,8,night,28440,none,overcast,78,torf,6
NYN202306280,milnh001,MIL,1,3,0,0,0,0,1,0,0,20230628,w,NYN,Citi Field,335,408,330,8.0,8,night,28440,none,overcast,78,torf,6
NYN202306280,pegue001,MIL,3,4,1,0,0,0,0,0,0,20230628,w,NYN,Citi Field,335,408,330,8.0,8,night,28440,none,overcast,78,torf,6
NYN202306280,payaj001,MIL,3,5,1,0,0,0,1,0,0,20230628,w,NYN,Citi Field,335,408,330,8.0,8,night,28440,none,overcast,78,torf,6
NYN202306280,willd004,MIL,3,6,0,0,0,0,2,0,0,20230628,w,NYN,Citi Field,335,408,330,8.0,8,night,28440,none,overcast,78,torf,6
NYN202306280,sengk001,NYN,15,1,5,2,2,2,8,1,0,20230628,l,NYN,Citi Field,335,408,330,8.0,8,night,28440,none,overcast,78,torf,6
NYN202306280,hartg002,NYN,4,2,2,1,1,0,1,0,0,20230628,l,NYN,Citi Field,335,408,330,8.0,8,night,28440,none,overcast,78,torf,6
NYN202306280,raleb001,NYN,3,3,0,0,0,0,1,0,0,20230628,l,NYN,Citi Field,335,408,330,8.0,8,night,28440,none,overcast,78,torf,6
NYN202306280,ottaa001,NYN,2,4,2,2,2,1,1,1,0,20230628,l,NYN,Citi Field,335,408,330,8.0,8,night,28440,none,overcast,78,torf,6
NYN202306280,mcfat001,NYN,3,5,0,0,0,0,1,0,0,20230628,l,NYN,Citi Field,335,408,330,8.0,8,night,28440,none,overcast,78,torf,6
OAK202306280,germd001,NYA,27,1,0,0,0,0,9,0,0,20230628,w,OAK,Oakland Coliseum,330,400,330,8.0,8,night,12479,none,cloudy,59,torf,14
OAK202306280,searj001,OAK,12,1,5,7,5,3,5,0,0,20230628,l,OAK,Oakland Coliseum,330,400,330,8.0,8,night,12479,none,cloudy,59,torf,14
OAK202306280,fujis001,OAK,6,2,3,0,0,0,2,0,1,20230628,l,OAK,Oakland Coliseum,330,400,330,8.0,8,night,12479,none,cloudy,59,torf,14
OAK202306280,riosy001,OAK,0,3,0,1,1,1,0,0,0,20230628,l,OAK,Oakland Coliseum,330,400,330,8.0,8,night,12479,none,cloudy,59,torf,14
OAK202306280,pruia001,OAK,6,4,1,0,0,0,0,0,0,20230628,l,OAK,Oakland Coliseum,330,400,330,8.0,8,night,12479,none,cloudy,59,torf,14
OAK202306280,longs002,OAK,3,5,2,3,3,1,1,0,0,20230628,l,OAK,Oakland Coliseum,330,400,330,8.0,8,night,12479,none,cloudy,59,torf,14
PIT202306280,snelb001,SDN,18,1,3,2,2,2,10,0,0,20230628,l,PIT,PNC Park,325,399,320,6.0,21,night,14604,none,overcast,73,tocf,6
PIT202306280,martn002,SDN,0,2,4,5,5,1,0,1,0,20230628,l,PIT,PNC Park,325,399,320,6.0,21,night,14604,none,overcast,73,tocf,6
PIT202306280,garcl005,SDN,3,3,1,0,0,0,1,1,0,20230628,l,PIT,PNC Park,325,399,320,6.0,21,night,14604,none,overcast,73,tocf,6
PIT202306280,kerrr001,SDN,3,4,1,0,0,0,0,0,0,20230628,l,PIT,PNC Park,325,399,320,6.0,21,night,14604,none,overcast,73,tocf,6
PIT202306280,kellm003,PIT,18,1,4,1,1,2,5,0,1,20230628,w,PIT,PNC Park,325,399,320,6.0,21,night,14604,none,overcast,73,tocf,6
PIT202306280,mlodc001,PIT,3,2,1,0,0,0,2,0,0,20230628,w,PIT,PNC Park,325,399,320,6.0,21,night,14604,none,overcast,73,tocf,6
PIT202306280,deloy001,PIT,3,3,0,0,0,0,0,0,0,20230628,w,PIT,PNC Park,325,399,320,6.0,21,night,14604,none,overcast,73,tocf,6
PIT202306280,boltc001,PIT,3,4,2,0,0,1,1,0,0,20230628,w,PIT,PNC Park,325,399,320,6.0,21,night,14604,none,overcast,73,tocf,6
SEA202306280,corbp001,WAS,21,1,5,0,0,0,9,0,0,20230628,w,SEA,T-Mobile Park,331,405,327,7.0,15,day,26437,none,sunny,72,unknown,0
SEA202306280,willa004,WAS,3,2,1,1,1,0,0,0,0,20230628,w,SEA,T-Mobile Park,331,405,327,7.0,15,day,26437,none,sunny,72,unknown,0
SEA202306280,harvh001,WAS,3,3,0,0,0,0,2,0,0,20230628,w,SEA,T-Mobile Park,331,405,327,7.0,15,day,26437,none,sunny,72,unknown,0
SEA202306280,gilbl002,SEA,18,1,8,4,4,2,4,0,0,20230628,l,SEA,T-Mobile Park,331,405,327,7.0,15,day,26437,none,sunny,72,unknown,0
SEA202306280,adcot001,SEA,6,2,0,0,0,0,1,0,0,20230628,l,SEA,T-Mobile Park,331,405,327,7.0,15,day,26437,none,sunny,72,unknown,0
SEA202306280,sauct001,SEA,3,3,0,0,0,2,1,0,0,20230628,l,SEA,T-Mobile Park,331,405,327,7.0,15,day,26437,none,sunny,72,unknown,0
SLN202306280,javic001,HOU,12,1,8,6,6,1,1,1,0,20230628,w,SLN,Busch Stadium,336,400,335,8.0,8,night,41452,none,cloudy,91,fromrf,11
SLN202306280,dubis001,HOU,6,2,2,1,1,0,4,0,0,20230628,w,SLN,Busch Stadium,336,400,335,8.0,8,night,41452,none,cloudy,91,fromrf,11
SLN202306280,marts003,HOU,3,3,1,0,0,0,1,1,0,20230628,w,SLN,Busch Stadium,336,400,335,8.0,8,night,41452,none,cloudy,91,fromrf,11
SLN202306280,abreb002,HOU,3,4,0,0,0,0,2,0,0,20230628,w,SLN,Busch Stadium,336,400,335,8.0,8,night,41452,none,cloudy,91,fromrf,11
SLN202306280,presr001,HOU,3,5,0,0,0,0,2,0,0,20230628,w,SLN,Busch Stadium,336,400,335,8.0,8,night,41452,none,cloudy,91,fromrf,11
SLN202306280,mikom001,SLN,17,1,7,5,5,3,4,0,0,20230628,l,SLN,Busch Stadium,336,400,335,8.0,8,night,41452,none,cloudy,91,fromrf,11
SLN202306280,palla001,SLN,1,2,0,0,0,2,1,0,1,20230628,l,SLN,Busch Stadium,336,400,335,8.0,8,night,41452,none,cloudy,91,fromrf,11
SLN202306280,strac001,SLN,3,3,0,0,0,0,1,0,0,20230628,l,SLN,Busch Stadium,336,400,335,8.0,8,night,41452,none,cloudy,91,fromrf,11
SLN202306280,gallg001,SLN,2,4,4,5,5,1,0,0,0,20230628,l,SLN,Busch Stadium,336,400,335,8.0,8,night,41452,none,cloudy,91,fromrf,11
SLN202306280,verhd001,SLN,4,5,0,0,0,2,2,1,0,20230628,l,SLN,Busch Stadium,336,400,335,8.0,8,night,41452,none,cloudy,91,fromrf,11
TEX202306280,wentj001,DET,14,1,9,6,4,2,5,0,0,20230628,l,TEX,Globe Life Field,329,407,326,8.0,14,night,27192,none,dome,74,unknown,0
TEX202306280,hillg002,DET,6,2,4,4,4,3,3,0,0,20230628,l,TEX,Globe Life Field,329,407,326,8.0,14,night,27192,none,dome,74,unknown,0
TEX202306280,schoj001,DET,4,3,1,0,0,0,1,0,0,20230628,l,TEX,Globe Life Field,329,407,326,8.0,14,night,27192,none,dome,74,unknown,0
TEX202306280,dunnd001,TEX,26,1,4,2,2,0,10,0,0,20230628,w,TEX,Globe Life Field,329,407,326,8.0,14,night,27192,none,dome,74,unknown,0
TEX202306280,rodry002,TEX,1,2,1,0,0,0,0,0,0,20230628,w,TEX,Globe Life Field,329,407,326,8.0,14,night,27192,none,dome,74,unknown,0
TOR202306280,webbl001,SFN,15,1,8,5,5,0,5,0,0,20230628,l,TOR,Rogers Centre,328,404,328,8.0,8,night,36685,none,dome,68,unknown,0
TOR202306280,strir001,SFN,9,2,4,1,1,0,3,0,0,20230628,l,TOR,Rogers Centre,328,404,328,8.0,8,night,36685,none,dome,68,unknown,0
TOR202306280,richt001,TOR,9,1,1,0,0,1,5,0,1,20230628,w,TOR,Rogers Centre,328,404,328,8.0,8,night,36685,none,dome,68,unknown,0
TOR202306280,franb002,TOR,12,2,4,1,1,0,2,0,0,20230628,w,TOR,Rogers Centre,328,404,328,8.0,8,night,36685,none,dome,68,unknown,0
TOR202306280,thort002,TOR,3,3,1,0,0,0,1,0,0,20230628,w,TOR,Rogers Centre,328,404,328,8.0,8,night,36685,none,dome,68,unknown,0
TOR202306280,garcy001,TOR,3,4,0,0,0,0,1,0,0,20230628,w,TOR,Rogers Centre,328,404,328,8.0,8,night,36685,none,dome,68,unknown,0
ANA202306290,lynnl001,CHA,18,1,8,5,5,2,7,0,1,20230629,w,ANA,Angel Stadium,330,396,330,5.0,8,day,27630,none,sunny,75,tolf,8
ANA202306290,kellj001,CHA,3,2,1,0,0,1,0,0,1,20230629,w,ANA,Angel Stadium,330,396,330,5.0,8,day,27630,none,sunny,75,tolf,8
ANA202306290,santg001,CHA,3,3,0,0,0,0,1,0,0,20230629,w,ANA,Angel Stadium,330,396,330,5.0,8,day,27630,none,sunny,75,tolf,8
ANA202306290,gravk001,CHA,3,4,2,2,2,0,2,0,0,20230629,w,ANA,Angel Stadium,330,396,330,5.0,8,day,27630,none,sunny,75,tolf,8
ANA202306290,sandp002,ANA,15,1,8,7,7,2,8,1,1,20230629,l,ANA,Angel Stadium,330,396,330,5.0,8,day,27630,none,sunny,75,tolf,8
ANA202306290,sorij002,ANA,6,2,0,0,0,1,5,0,0,20230629,l,ANA,Angel Stadium,330,396,330,5.0,8,day,27630,none,sunny,75,tolf,8
ANA202306290,devec001,ANA,3,3,0,0,0,2,2,0,0,20230629,l,ANA,Angel Stadium,330,396,330,5.0,8,day,27630,none,sunny,75,tolf,8
ANA202306290,webbj002,ANA,3,4,1,2,2,0,1,1,1,20230629,l,ANA,Angel Stadium,330,396,330,5.0,8,day,27630,none,sunny,75,tolf,8
ARI202306290,littz001,TBA,6,1,1,0,0,0,3,0,0,20230629,w,ARI,Chase Field,328,407,335,7.6,25,day,22127,none,dome,74,unknown,0
ARI202306290,chiry001,TBA,18,2,7,1,1,3,4,0,0,20230629,w,ARI,Chase Field,328,407,335,7.6,25,day,22127,none,dome,74,unknown,0
ARI202306290,stepr002,TBA,3,3,0,0,0,0,2,0,0,20230629,w,ARI,Chase Field,328,407,335,7.6,25,day,22127,none,dome,74,unknown,0
ARI202306290,pfaab001,ARI,6,1,7,6,6,2,3,1,0,20230629,l,ARI,Chase Field,328,407,335,7.6,25,day,22127,none,dome,74,unknown,0
ARI202306290,adama002,ARI,3,2,0,0,0,0,2,0,1,20230629,l,ARI,Chase Field,328,407,335,7.6,25,day,22127,none,dome,74,unknown,0
ARI202306290,nelsk001,ARI,6,3,1,0,0,0,3,0,0,20230629,l,ARI,Chase Field,328,407,335,7.6,25,day,22127,none,dome,74,unknown,0
ARI202306290,ruizj001,ARI,3,4,0,0,0,1,0,0,0,20230629,l,ARI,Chase Field,328,407,335,7.6,25,day,22127,none,dome,74,unknown,0
ARI202306290,jamed003,ARI,9,5,1,0,0,1,4,0,0,20230629,l,ARI,Chase Field,328,407,335,7.6,25,day,22127,none,dome,74,unknown,0
BOS202306290,luzaj001,MIA,19,1,3,0,0,1,9,0,0,20230629,w,BOS,Fenway Park,310,420,302,3.0,37,night,36559,none,cloudy,77,tocf,9
BOS202306290,narda001,MIA,2,2,0,0,0,0,1,0,0,20230629,w,BOS,Fenway Park,310,420,302,3.0,37,night,36559,none,cloudy,77,tocf,9
BOS202306290,scott003,MIA,3,3,1,0,0,0,2,0,0,20230629,w,BOS,Fenway Park,310,420,302,3.0,37,night,36559,none,cloudy,77,tocf,9
BOS202306290,puk-a001,MIA,3,4,0,0,0,0,2,0,0,20230629,w,BOS,Fenway Park,310,420,302,3.0,37,night,36559,none,cloudy,77,tocf,9
BOS202306290,bellb002,BOS,21,1,2,1,1,1,5,0,0,20230629,l,BOS,Fenway Park,310,420,302,3.0,37,night,36559,none,cloudy,77,tocf,9
BOS202306290,martc007,BOS,3,2,2,0,0,1,1,0,0,20230629,l,BOS,Fenway Park,310,420,302,3.0,37,night,36559,none,cloudy,77,tocf,9
BOS202306290,jansk001,BOS,3,3,3,1,1,0,1,0,0,20230629,l,BOS,Fenway Park,310,420,302,3.0,37,night,36559,none,cloudy,77,tocf,9
CHN202306290,walkt004,PHI,18,1,6,1,1,1,6,0,0,20230629,w,CHN,Wrigley Field,355,400,353,11.5,15,night,35090,none,cloudy,76,tocf,4
CHN202306290,marty001,PHI,3,2,1,0,0,0,2,0,0,20230629,w,CHN,Wrigley Field,355,400,353,11.5,15,night,35090,none,cloudy,76,tocf,4
CHN202306290,sotog003,PHI,3,3,0,0,0,0,0,0,0,20230629,w,CHN,Wrigley Field,355,400,353,11.5,15,night,35090,none,cloudy,76,tocf,4
CHN202306290,kimbc001,PHI,3,4,0,0,0,0,1,0,0,20230629,w,CHN,Wrigley Field,355,400,353,11.5,15,night,35090,none,cloudy,76,tocf,4
CHN202306290,hendk001,CHN,21,1,6,3,3,0,4,0,0,20230629,l,CHN,Wrigley Field,355,400,353,11.5,15,night,35090,none,cloudy,76,tocf,4
CHN202306290,merrj001,CHN,3,2,0,0,0,0,1,0,0,20230629,l,CHN,Wrigley Field,355,400,353,11.5,15,night,35090,none,cloudy,76,tocf,4
CHN202306290,leitm002,CHN,3,3,1,0,0,0,0,0,0,20230629,l,CHN,Wrigley Field,355,400,353,11.5,15,night,35090,none,cloudy,76,tocf,4
COL202306290,sheee001,LAN,15,1,7,3,3,0,5,0,0,20230629,w,COL,Coors Field,347,415,350,8.0,17,night,36667,none,cloudy,68,tolf,4
COL202306290,almoy001,LAN,3,2,0,0,0,0,2,0,0,20230629,w,COL,Coors Field,347,415,350,8.0,17,night,36667,none,cloudy,68,tolf,4
COL202306290,gonzv001,LAN,3,3,0,0,0,0,2,0,0,20230629,w,COL,Coors Field,347,415,350,8.0,17,night,36667,none,cloudy,68,tolf,4
COL202306290,bruij001,LAN,6,4,2,0,0,0,0,0,0,20230629,w,COL,Coors Field,347,415,350,8.0,17,night,36667,none,cloudy,68,tolf,4
COL202306290,andec001,COL,11,1,6,6,6,2,6,1,0,20230629,l,COL,Coors Field,347,415,350,8.0,17,night,36667,none,cloudy,68,tolf,4
COL202306290,lambp001,COL,3,2,5,5,5,1,0,0,0,20230629,l,COL,Coors Field,347,415,350,8.0,17,night,36667,none,cloudy,68,tolf,4
COL202306290,hollg002,COL,6,3,3,2,2,0,2,1,0,20230629,l,COL,Coors Field,347,415,350,8.0,17,night,36667,none,cloudy,68,tolf,4
COL202306290,caram001,COL,4,4,4,1,1,0,3,0,0,20230629,l,COL,Coors Field,347,415,350,8.0,17,night,36667,none,cloudy,68,tolf,4
COL202306290,kochm001,COL,3,5,0,0,0,0,0,0,0,20230629,l,COL,Coors Field,347,415,350,8.0,17,night,36667,none,cloudy,68,tolf,4
KCA202306290,biebs001,CLE,18,1,2,0,0,1,8,0,0,20230629,l,KCA,Kauffman Stadium,330,410,330,9.0,9,day,12414,none,sunny,87,ltor,8
KCA202306290,deloe001,CLE,3,2,0,0,0,0,1,0,0,20230629,l,KCA,Kauffman Stadium,330,410,330,9.0,9,day,12414,none,sunny,87,ltor,8
KCA202306290,stept002,CLE,3,3,2,2,2,1,0,1,0,20230629,l,KCA,Kauffman Stadium,330,410,330,9.0,9,day,12414,none,sunny,87,ltor,8
KCA202306290,hents001,CLE,3,4,0,0,0,0,1,0,0,20230629,l,KCA,Kauffman Stadium,330,410,330,9.0,9,day,12414,none,sunny,87,ltor,8
KCA202306290,clase001,CLE,1,5,2,2,1,0,1,0,0,20230629,l,KCA,Kauffman Stadium,330,410,330,9.0,9,day,12414,none,sunny,87,ltor,8
KCA202306290,greiz001,KCA,18,1,11,2,2,2,0,0,1,20230629,w,KCA,Kauffman Stadium,330,410,330,9.0,9,day,12414,none,sunny,87,ltor,8
KCA202306290,hernc006,KCA,3,2,0,0,0,0,0,0,0,20230629,w,KCA,Kauffman Stadium,330,410,330,9.0,9,day,12414,none,sunny,87,ltor,8
KCA202306290,clart003,KCA,3,3,1,0,0,0,0,0,0,20230629,w,KCA,Kauffman Stadium,330,410,330,9.0,9,day,12414,none,sunny,87,ltor,8
KCA202306290,barls001,KCA,3,4,1,0,0,0,2,0,0,20230629,w,KCA,Kauffman Stadium,330,410,330,9.0,9,day,12414,none,sunny,87,ltor,8
KCA202306290,chapa001,KCA,3,5,0,1,0,0,2,0,0,20230629,w,KCA,Kauffman Stadium,330,410,330,9.0,9,day,12414,none,sunny,87,ltor,8
NYN202306290,housa001,MIL,18,1,7,2,2,1,5,0,0,20230629,w,NYN,Citi Field,335,408,330,8.0,8,night,30282,none,cloudy,77,tolf,8
NYN202306290,milnh001,MIL,1,2,1,0,0,0,0,1,0,20230629,w,NYN,Citi Field,335,408,330,8.0,8,night,30282,none,cloudy,77,tolf,8
NYN202306290,pegue001,MIL,2,3,0,0,0,0,0,0,0,20230629,w,NYN,Citi Field,335,408,330,8.0,8,night,30282,none,cloudy,77,tolf,8
NYN202306290,payaj001,MIL,3,4,0,0,0,0,1,0,0,20230629,w,NYN,Citi Field,335,408,330,8.0,8,night,30282,none,cloudy,77,tolf,8
NYN202306290,willd004,MIL,3,5,1,0,0,2,1,0,0,20230629,w,NYN,Citi Field,335,408,330,8.0,8,night,30282,none,cloudy,77,tolf,8
NYN202306290,schem001,NYN,18,1,7,2,2,2,9,0,0,20230629,l,NYN,Citi Field,335,408,330,8.0,8,night,30282,none,cloudy,77,tolf,8
NYN202306290,mcfat001,NYN,1,2,1,1,1,0,0,1,0,20230629,l,NYN,Citi Field,335,408,330,8.0,8,night,30282,none,cloudy,77,tolf,8
NYN202306290,leond003,NYN,2,3,1,0,0,1,0,0,0,20230629,l,NYN,Citi Field,335,408,330,8.0,8,night,30282,none,cloudy,77,tolf,8
NYN202306290,smitd009,NYN,3,4,0,0,0,0,1,0,0,20230629,l,NYN,Citi Field,335,408,330,8.0,8,night,30282,none,cloudy,77,tolf,8
NYN202306290,robed002,NYN,3,5,0,0,0,1,0,0,0,20230629,l,NYN,Citi Field,335,408,330,8.0,8,night,30282,none,cloudy,77,tolf,8
OAK202306290,schmc002,NYA,16,1,5,3,3,3,3,0,0,20230629,w,OAK,Oakland Coliseum,330,400,330,8.0,8,day,14718,none,sunny,69,torf,6
OAK202306290,marir001,NYA,2,2,0,0,0,0,1,0,0,20230629,w,OAK,Oakland Coliseum,330,400,330,8.0,8,day,14718,none,sunny,69,torf,6
OAK202306290,hamii001,NYA,3,3,1,0,0,0,0,0,0,20230629,w,OAK,Oakland Coliseum,330,400,330,8.0,8,day,14718,none,sunny,69,torf,6
OAK202306290,ramin003,NYA,3,4,2,1,1,1,0,0,0,20230629,w,OAK,Oakland Coliseum,330,400,330,8.0,8,day,14718,none,sunny,69,torf,6
OAK202306290,abrea001,NYA,3,5,0,0,0,0,2,0,0,20230629,w,OAK,Oakland Coliseum,330,400,330,8.0,8,day,14718,none,sunny,69,torf,6
OAK202306290,harrh002,OAK,16,1,9,5,4,2,2,0,0,20230629,l,OAK,Oakland Coliseum,330,400,330,8.0,8,day,14718,none,sunny,69,torf,6
OAK202306290,ercel001,OAK,0,2,3,5,4,1,0,2,0,20230629,l,OAK,Oakland Coliseum,330,400,330,8.0,8,day,14718,none,sunny,69,torf,6
OAK202306290,waldk003,OAK,8,3,1,0,0,1,2,1,1,20230629,l,OAK,Oakland Coliseum,330,400,330,8.0,8,day,14718,none,sunny,69,torf,6
OAK202306290,pruia001,OAK,3,4,0,0,0,0,1,0,0,20230629,l,OAK,Oakland Coliseum,330,400,330,8.0,8,day,14718,none,sunny,69,torf,6
PIT202306290,musgj001,SDN,18,1,7,2,2,1,6,0,0,20230629,l,PIT,PNC Park,325,399,320,6.0,21,day,16871,none,overcast,78,fromcf,3
PIT202306290,hillt002,SDN,1,2,2,3,2,1,0,0,0,20230629,l,PIT,PNC Park,325,399,320,6.0,21,day,16871,none,overcast,78,fromcf,3
PIT202306290,garcl005,SDN,5,3,1,0,0,0,0,0,0,20230629,l,PIT,PNC Park,325,399,320,6.0,21,day,16871,none,overcast,78,fromcf,3
PIT202306290,ortil003,PIT,14,1,6,4,4,3,0,0,0,20230629,w,PIT,PNC Park,325,399,320,6.0,21,day,16871,none,overcast,78,fromcf,3
PIT202306290,borur001,PIT,4,2,0,0,0,0,0,0,0,20230629,w,PIT,PNC Park,325,399,320,6.0,21,day,16871,none,overcast,78,fromcf,3
PIT202306290,mored002,PIT,3,3,0,0,0,1,1,0,0,20230629,w,PIT,PNC Park,325,399,320,6.0,21,day,16871,none,overcast,78,fromcf,3
PIT202306290,perda001,PIT,2,4,1,0,0,0,2,0,0,20230629,w,PIT,PNC Park,325,399,320,6.0,21,day,16871,none,overcast,78,fromcf,3
PIT202306290,bednd001,PIT,4,5,0,0,0,1,3,0,0,20230629,w,PIT,PNC Park,325,399,320,6.0,21,day,16871,none,overcast,78,fromcf,3
SLN202306290,franj006,HOU,21,1,4,0,0,2,2,0,0,20230629,w,SLN,Busch Stadium,336,400,335,8.0,8,night,42504,none,cloudy,85,fromrf,10
SLN202306290,montr004,HOU,6,2,0,0,0,0,1,0,0,20230629,w,SLN,Busch Stadium,336,400,335,8.0,8,night,42504,none,cloudy,85,fromrf,10
SLN202306290,waina001,SLN,5,1,6,6,6,3,1,0,1,20230629,l,SLN,Busch Stadium,336,400,335,8.0,8,night,42504,none,cloudy,85,fromrf,10
SLN202306290,matzs001,SLN,10,2,1,0,0,3,4,0,0,20230629,l,SLN,Busch Stadium,336,400,335,8.0,8,night,42504,none,cloudy,85,fromrf,10
SLN202306290,woodj003,SLN,7,3,4,4,4,2,1,0,0,20230629,l,SLN,Busch Stadium,336,400,335,8.0,8,night,42504,none,cloudy,85,fromrf,10
SLN202306290,cabrg001,SLN,2,4,1,0,0,0,1,0,0,20230629,l,SLN,Busch Stadium,336,400,335,8.0,8,night,42504,none,cloudy,85,fromrf,10
SLN202306290,burla001,SLN,3,5,6,4,4,0,1,0,0,20230629,l,SLN,Busch Stadium,336,400,335,8.0,8,night,42504,none,cloudy,85,fromrf,10
TEX202306290,olsor001,DET,5,1,3,1,1,1,2,0,0,20230629,w,TEX,Globe Life Field,329,407,326,8.0,14,day,26977,none,dome,74,unknown,0
TEX202306290,holtt002,DET,5,2,4,1,1,0,2,0,0,20230629,w,TEX,Globe Life Field,329,407,326,8.0,14,day,26977,none,dome,74,unknown,0
TEX202306290,alext001,DET,5,3,1,0,0,0,0,0,0,20230629,w,TEX,Globe Life Field,329,407,326,8.0,14,day,26977,none,dome,74,unknown,0
TEX202306290,englm001,DET,3,4,1,1,1,0,0,0,0,20230629,w,TEX,Globe Life Field,329,407,326,8.0,14,day,26977,none,dome,74,unknown,0
TEX202306290,cisnj001,DET,3,5,1,0,0,0,2,0,0,20230629,w,TEX,Globe Life Field,329,407,326,8.0,14,day,26977,none,dome,74,unknown,0
TEX202306290,folej001,DET,3,6,0,0,0,0,0,0,0,20230629,w,TEX,Globe Life Field,329,407,326,8.0,14,day,26977,none,dome,74,unknown,0
TEX202306290,langa001,DET,3,7,2,2,2,2,0,0,0,20230629,w,TEX,Globe Life Field,329,407,326,8.0,14,day,26977,none,dome,74,unknown,0
TEX202306290,bradc003,TEX,13,1,4,3,3,3,8,0,0,20230629,l,TEX,Globe Life Field,329,407,326,8.0,14,day,26977,none,dome,74,unknown,0
TEX202306290,andeg002,TEX,5,2,1,0,0,1,1,0,0,20230629,l,TEX,Globe Life Field,329,407,326,8.0,14,day,26977,none,dome,74,unknown,0
TEX202306290,barlj001,TEX,0,3,3,1,1,1,0,0,0,20230629,l,TEX,Globe Life Field,329,407,326,8.0,14,day,26977,none,dome,74,unknown,0
TEX202306290,kingj002,TEX,6,4,3,4,4,1,1,0,0,20230629,l,TEX,Globe Life Field,329,407,326,8.0,14,day,26977,none,dome,74,unknown,0
TEX202306290,rodry002,TEX,3,5,0,0,0,0,2,0,0,20230629,l,TEX,Globe Life Field,329,407,326,8.0,14,day,26977,none,dome,74,unknown,0
TOR202306290,winnk001,SFN,18,1,3,2,2,1,3,2,0,20230629,l,TOR,Rogers Centre,328,404,328,8.0,8,night,27761,none,sunny,74,rtol,7
TOR202306290,beckt002,SFN,6,2,0,0,0,1,1,0,0,20230629,l,TOR,Rogers Centre,328,404,328,8.0,8,night,27761,none,sunny,74,rtol,7
TOR202306290,bassc001,TOR,18,1,3,0,0,3,12,1,0,20230629,w,TOR,Rogers Centre,328,404,328,8.0,8,night,27761,none,sunny,74,rtol,7
TOR202306290,swane001,TOR,3,2,0,0,0,0,0,0,0,20230629,w,TOR,Rogers Centre,328,404,328,8.0,8,night,27761,none,sunny,74,rtol,7
