gid,id,team,p_ipouts,p_seq,p_h,p_r,p_er,p_w,p_hbp,p_wp,date,wl,team_name,ballpark,left_field,center_field,right_field,min_wall_height,max_wall_height,daynight,attendance,precip,sky,temp,winddir,windspeed,season_era
TOR202309160,mayzt001,TOR,4,2,0,0,0,0,0,0,20230916,w,TOR,Rogers Centre,328,404,328,8.0,8,day,42276,none,cloudy,72,tolf,6,1.509
TOR202309160,swane001,TOR,2,3,0,0,0,0,0,0,20230916,w,TOR,Rogers Centre,328,404,328,8.0,8,day,42276,none,cloudy,72,tolf,6,2.912
TOR202309160,romaj004,TOR,6,4,0,0,0,1,0,0,20230916,w,TOR,Rogers Centre,328,404,328,8.0,8,day,42276,none,cloudy,72,tolf,6,2.819
TOR202309160,hickj002,TOR,3,5,1,1,0,0,0,0,20230916,w,TOR,Rogers Centre,328,404,328,8.0,8,day,42276,none,cloudy,72,tolf,6,3.240
TOR202309160,greec003,TOR,3,6,0,0,0,1,0,0,20230916,w,TOR,Rogers Centre,328,404,328,8.0,8,day,42276,none,cloudy,72,tolf,6,4.725
ANA202309170,diazm004,DET,3,1,1,0,0,1,0,0,20230917,w,ANA,Angel Stadium,330,396,330,5.0,8,day,34943,none,cloudy,74,tocf,5,0.643
ANA202309170,wentj001,DET,13,2,5,3,3,1,0,0,20230917,w,ANA,Angel Stadium,330,396,330,5.0,8,day,34943,none,cloudy,74,tocf,5,6.899
ANA202309170,cisnj001,DET,2,3,0,0,0,1,0,0,20230917,w,ANA,Angel Stadium,330,396,330,5.0,8,day,34943,none,cloudy,74,tocf,5,5.309
ANA202309170,holtt002,DET,4,4,0,0,0,0,0,0,20230917,w,ANA,Angel Stadium,330,396,330,5.0,8,day,34943,none,cloudy,74,tocf,5,2.109
ANA202309170,folej001,DET,2,5,0,0,0,0,0,0,20230917,w,ANA,Angel Stadium,330,396,330,5.0,8,day,34943,none,cloudy,74,tocf,5,2.609
ANA202309170,langa001,DET,3,6,0,0,0,0,0,0,20230917,w,ANA,Angel Stadium,330,396,330,5.0,8,day,34943,none,cloudy,74,tocf,5,3.682
ANA202309170,hergj001,ANA,3,1,0,0,0,0,0,0,20230917,l,ANA,Angel Stadium,330,396,330,5.0,8,day,34943,none,cloudy,74,tocf,5,4.655
ANA202309170,rosek001,ANA,15,2,7,5,5,2,0,0,20230917,l,ANA,Angel Stadium,330,396,330,5.0,8,day,34943,none,cloudy,74,tocf,5,3.818
ANA202309170,martj010,ANA,3,3,0,0,0,1,0,0,20230917,l,ANA,Angel Stadium,330,396,330,5.0,8,day,34943,none,cloudy,74,tocf,5,8.679
ANA202309170,loupa001,ANA,3,4,0,0,0,1,0,0,20230917,l,ANA,Angel Stadium,330,396,330,5.0,8,day,34943,none,cloudy,74,tocf,5,6.103
ANA202309170,wanta001,ANA,3,5,0,0,0,1,0,0,20230917,l,ANA,Angel Stadium,330,396,330,5.0,8,day,34943,none,cloudy,74,tocf,5,3.890
ARI202309170,wickj001,CHN,13,1,4,3,3,4,0,2,20230917,l,ARI,Chase Field,328,407,335,7.6,25,day,26307,none,dome,78,unknown,0,4.413
ARI202309170,cuasj001,CHN,4,2,2,2,2,0,0,0,20230917,l,ARI,Chase Field,328,407,335,7.6,25,day,26307,none,dome,78,unknown,0,3.995
ARI202309170,paled001,CHN,2,3,1,1,1,0,0,0,20230917,l,ARI,Chase Field,328,407,335,7.6,25,day,26307,none,dome,78,unknown,0,4.447
ARI202309170,littl001,CHN,1,4,2,0,0,0,1,0,20230917,l,ARI,Chase Field,328,407,335,7.6,25,day,26307,none,dome,78,unknown,0,0.000
ARI202309170,boxbb001,CHN,4,5,0,0,0,1,0,0,20230917,l,ARI,Chase Field,328,407,335,7.6,25,day,26307,none,dome,78,unknown,0,4.950
ARI202309170,nelsr003,ARI,10,1,4,2,2,3,0,0,20230917,w,ARI,Chase Field,328,407,335,7.6,25,day,26307,none,dome,78,unknown,0,5.328
ARI202309170,frial001,ARI,5,2,2,0,0,0,0,0,20230917,w,ARI,Chase Field,328,407,335,7.6,25,day,26307,none,dome,78,unknown,0,3.584
ARI202309170,castm002,ARI,3,3,0,0,0,0,0,0,20230917,w,ARI,Chase Field,328,407,335,7.6,25,day,26307,none,dome,78,unknown,0,4.840
ARI202309170,thomr007,ARI,3,4,1,0,0,0,0,0,20230917,w,ARI,Chase Field,328,407,335,7.6,25,day,26307,none,dome,78,unknown,0,3.402
ARI202309170,jarvb001,ARI,6,5,0,0,0,0,0,0,20230917,w,ARI,Chase Field,328,407,335,7.6,25,day,26307,none,dome,78,unknown,0,3.042
BAL202309170,littz001,TBA,14,1,4,1,1,0,0,0,20230917,l,BAL,Oriole Park at Camden Yards,333,400,318,7.0,21,day,37297,none,overcast,72,tolf,5,4.011
BAL202309170,pochc001,TBA,4,2,0,0,0,0,0,0,20230917,l,BAL,Oriole Park at Camden Yards,333,400,318,7.0,21,day,37297,none,overcast,72,tolf,5,2.481
BAL202309170,stepr002,TBA,3,3,1,0,0,0,0,0,20230917,l,BAL,Oriole Park at Camden Yards,333,400,318,7.0,21,day,37297,none,overcast,72,tolf,5,3.096
BAL202309170,fairp001,TBA,6,4,3,2,2,0,0,0,20230917,l,BAL,Oriole Park at Camden Yards,333,400,318,7.0,21,day,37297,none,overcast,72,tolf,5,2.581
BAL202309170,armss001,TBA,3,5,1,1,0,0,0,0,20230917,l,BAL,Oriole Park at Camden Yards,333,400,318,7.0,21,day,37297,none,overcast,72,tolf,5,1.358
BAL202309170,diekj001,TBA,2,6,0,1,0,0,0,0,20230917,l,BAL,Oriole Park at Camden Yards,333,400,318,7.0,21,day,37297,none,overcast,72,tolf,5,3.277
BAL202309170,kremd001,BAL,15,1,2,1,1,2,0,0,20230917,w,BAL,Oriole Park at Camden Yards,333,400,318,7.0,21,day,37297,none,overcast,72,tolf,5,4.388
BAL202309170,could001,BAL,4,2,0,0,0,0,0,0,20230917,w,BAL,Oriole Park at Camden Yards,333,400,318,7.0,21,day,37297,none,overcast,72,tolf,5,2.752
BAL202309170,lopej004,BAL,4,3,2,2,2,0,0,0,20230917,w,BAL,Oriole Park at Camden Yards,333,400,318,7.0,21,day,37297,none,overcast,72,tolf,5,5.949
BAL202309170,perec004,BAL,1,4,0,0,0,0,0,0,20230917,w,BAL,Oriole Park at Camden Yards,333,400,318,7.0,21,day,37297,none,overcast,72,tolf,5,3.436
BAL202309170,fujis001,BAL,2,5,1,0,0,1,0,0,20230917,w,BAL,Oriole Park at Camden Yards,333,400,318,7.0,21,day,37297,none,overcast,72,tolf,5,7.177
BAL202309170,canoy001,BAL,4,6,0,1,0,0,0,0,20230917,w,BAL,Oriole Park at Camden Yards,333,400,318,7.0,21,day,37297,none,overcast,72,tolf,5,2.160
BAL202309170,halld004,BAL,3,7,0,0,0,0,0,0,20230917,w,BAL,Oriole Park at Camden Yards,333,400,318,7.0,21,day,37297,none,overcast,72,tolf,5,2.779
CHA202309170,grays001,MIN,21,1,5,0,0,0,0,0,20230917,w,CHA,Guaranteed Rate Field,330,400,335,8.0,8,day,17641,none,cloudy,64,torf,4,2.830
CHA202309170,jax-g001,MIN,3,2,0,0,0,0,0,0,20230917,w,CHA,Guaranteed Rate Field,330,400,335,8.0,8,day,17641,none,cloudy,64,torf,4,3.652
CHA202309170,pagae001,MIN,3,3,1,0,0,1,0,0,20230917,w,CHA,Guaranteed Rate Field,330,400,335,8.0,8,day,17641,none,cloudy,64,torf,4,2.902
CHA202309170,ceasd001,CHA,18,1,4,3,3,3,0,1,20230917,l,CHA,Guaranteed Rate Field,330,400,335,8.0,8,day,17641,none,cloudy,64,torf,4,4.576
CHA202309170,patil001,CHA,9,2,3,1,1,0,0,0,20230917,l,CHA,Guaranteed Rate Field,330,400,335,8.0,8,day,17641,none,cloudy,64,torf,4,4.569
CLE202309170,bradc003,TEX,9,1,7,6,6,0,0,0,20230917,l,CLE,Progressive Field,325,405,325,9.0,19,day,19361,none,sunny,71,fromrf,2,4.806
CLE202309170,hernj004,TEX,9,2,4,3,3,1,1,0,20230917,l,CLE,Progressive Field,325,405,325,9.0,19,day,19361,none,sunny,71,fromrf,2,5.400
CLE202309170,latzj001,TEX,6,3,0,0,0,0,0,0,20230917,l,CLE,Progressive Field,325,405,325,9.0,19,day,19361,none,sunny,71,fromrf,2,0.000
CLE202309170,willg004,CLE,18,1,4,1,1,2,0,0,20230917,w,CLE,Progressive Field,325,405,325,9.0,19,day,19361,none,sunny,71,fromrf,2,3.293
CLE202309170,moorm003,CLE,3,2,2,0,0,1,0,0,20230917,w,CLE,Progressive Field,325,405,325,9.0,19,day,19361,none,sunny,71,fromrf,2,2.563
CLE202309170,currx001,CLE,3,3,0,0,0,0,0,0,20230917,w,CLE,Progressive Field,325,405,325,9.0,19,day,19361,none,sunny,71,fromrf,2,4.074
CLE202309170,sandn001,CLE,3,4,2,1,1,0,0,0,20230917,w,CLE,Progressive Field,325,405,325,9.0,19,day,19361,none,sunny,71,fromrf,2,3.750
COL202309170,manas001,SFN,16,1,8,3,3,0,0,0,20230917,w,COL,Coors Field,347,415,350,8.0,17,day,30619,none,sunny,75,tolf,3,4.436
COL202309170,brebj001,SFN,2,2,1,2,1,0,0,0,20230917,w,COL,Coors Field,347,415,350,8.0,17,day,30619,none,sunny,75,tolf,3,3.991
COL202309170,roget002,SFN,3,3,2,1,1,1,0,0,20230917,w,COL,Coors Field,347,415,350,8.0,17,day,30619,none,sunny,75,tolf,3,3.041
COL202309170,jackl001,SFN,3,4,1,0,0,0,0,0,20230917,w,COL,Coors Field,347,415,350,8.0,17,day,30619,none,sunny,75,tolf,3,2.970
COL202309170,dovac001,SFN,2,5,3,4,1,0,1,1,20230917,w,COL,Coors Field,347,415,350,8.0,17,day,30619,none,sunny,75,tolf,3,2.883
COL202309170,roget001,SFN,1,6,0,0,0,0,0,0,20230917,w,COL,Coors Field,347,415,350,8.0,17,day,30619,none,sunny,75,tolf,3,3.832
COL202309170,flexc001,COL,16,1,5,4,4,0,1,0,20230917,l,COL,Coors Field,347,415,350,8.0,17,day,30619,none,sunny,75,tolf,3,6.860
COL202309170,kochm001,COL,1,2,5,5,5,0,0,0,20230917,l,COL,Coors Field,347,415,350,8.0,17,day,30619,none,sunny,75,tolf,3,5.121
COL202309170,juste001,COL,2,3,3,2,2,1,0,0,20230917,l,COL,Coors Field,347,415,350,8.0,17,day,30619,none,sunny,75,tolf,3,8.591
COL202309170,caram001,COL,2,4,1,0,0,0,0,0,20230917,l,COL,Coors Field,347,415,350,8.0,17,day,30619,none,sunny,75,tolf,3,6.288
COL202309170,davin001,COL,6,5,0,0,0,0,0,0,20230917,l,COL,Coors Field,347,415,350,8.0,17,day,30619,none,sunny,75,tolf,3,8.700
KCA202309170,valdf001,HOU,21,1,6,1,0,1,0,0,20230917,w,KCA,Kauffman Stadium,330,410,330,9.0,9,day,15311,none,sunny,73,ltor,8,3.771
KCA202309170,abreb002,HOU,3,2,0,0,0,0,0,0,20230917,w,KCA,Kauffman Stadium,330,410,330,9.0,9,day,15311,none,sunny,73,ltor,8,2.017
KCA202309170,gravk001,HOU,3,3,1,0,0,0,0,0,20230917,w,KCA,Kauffman Stadium,330,410,330,9.0,9,day,15311,none,sunny,73,ltor,8,3.121
KCA202309170,lylej001,KCA,18,1,6,4,4,1,2,0,20230917,l,KCA,Kauffman Stadium,330,410,330,9.0,9,day,15311,none,sunny,73,ltor,8,6.281
KCA202309170,kowaj001,KCA,3,2,0,0,0,0,0,0,20230917,l,KCA,Kauffman Stadium,330,410,330,9.0,9,day,15311,none,sunny,73,ltor,8,6.429
KCA202309170,davit005,KCA,3,3,1,0,0,0,0,0,20230917,l,KCA,Kauffman Stadium,330,410,330,9.0,9,day,15311,none,sunny,73,ltor,8,5.961
KCA202309170,kellb003,KCA,3,4,1,3,2,3,0,0,20230917,l,KCA,Kauffman Stadium,330,410,330,9.0,9,day,15311,none,sunny,73,ltor,8,4.566
MIA202309170,mortc002,ATL,14,1,6,6,6,5,1,0,20230917,l,MIA,loanDepot park,344,407,335,9.0,12,day,22051,none,dome,72,unknown,0,3.637
MIA202309170,rodrd001,ATL,6,2,7,8,8,3,0,1,20230917,l,MIA,loanDepot park,344,407,335,9.0,12,day,22051,none,dome,72,unknown,0,15.188
MIA202309170,lopen001,ATL,4,3,4,2,2,1,0,0,20230917,l,MIA,loanDepot park,344,407,335,9.0,12,day,22051,none,dome,72,unknown,0,7.714
MIA202309170,luzaj001,MIA,18,1,4,0,0,2,1,1,20230917,w,MIA,loanDepot park,344,407,335,9.0,12,day,22051,none,dome,72,unknown,0,3.646
MIA202309170,charj001,MIA,3,2,1,0,0,0,0,0,20230917,w,MIA,loanDepot park,344,407,335,9.0,12,day,22051,none,dome,72,unknown,0,3.558
MIA202309170,gonzc002,MIA,3,3,3,2,2,0,0,0,20230917,w,MIA,loanDepot park,344,407,335,9.0,12,day,22051,none,dome,72,unknown,0,7.364
MIA202309170,stalj001,MIA,3,4,1,0,0,0,0,0,20230917,w,MIA,loanDepot park,344,407,335,9.0,12,day,22051,none,dome,72,unknown,0,4.500
MIL202309170,corbp001,WAS,18,1,4,1,1,2,0,0,20230917,w,MIL,American Family Field,344,400,345,8.0,8,day,31865,none,cloudy,67,fromlf,16,5.200
MIL202309170,harvh001,WAS,6,2,0,0,0,0,0,0,20230917,w,MIL,American Family Field,344,400,345,8.0,8,day,31865,none,cloudy,67,fromlf,16,2.819
MIL202309170,finnk001,WAS,3,3,1,0,0,1,0,0,20230917,w,MIL,American Family Field,344,400,345,8.0,8,day,31865,none,cloudy,67,fromlf,16,3.764
MIL202309170,garcr008,WAS,6,4,1,0,0,2,0,0,20230917,w,MIL,American Family Field,344,400,345,8.0,8,day,31865,none,cloudy,67,fromlf,16,3.656
MIL202309170,woodb005,MIL,18,1,3,1,1,0,0,0,20230917,l,MIL,American Family Field,344,400,345,8.0,8,day,31865,none,cloudy,67,fromlf,16,2.284
MIL202309170,milnh001,MIL,3,2,0,0,0,0,0,0,20230917,l,MIL,American Family Field,344,400,345,8.0,8,day,31865,none,cloudy,67,fromlf,16,1.755
MIL202309170,wilsb003,MIL,1,3,1,0,0,1,0,0,20230917,l,MIL,American Family Field,344,400,345,8.0,8,day,31865,none,cloudy,67,fromlf,16,2.571
MIL202309170,chafa001,MIL,2,4,0,0,0,0,0,0,20230917,l,MIL,American Family Field,344,400,345,8.0,8,day,31865,none,cloudy,67,fromlf,16,4.734
MIL202309170,willd004,MIL,3,5,0,0,0,2,0,0,20230917,l,MIL,American Family Field,344,400,345,8.0,8,day,31865,none,cloudy,67,fromlf,16,1.820
MIL202309170,vieit001,MIL,6,6,0,1,0,1,0,0,20230917,l,MIL,American Family Field,344,400,345,8.0,8,day,31865,none,cloudy,67,fromlf,16,0.000
NYN202309170,willb003,CIN,12,1,6,3,3,1,1,1,20230917,l,NYN,Citi Field,335,408,330,8.0,8,day,38044,none,sunny,77,tocf,5,4.462
NYN202309170,spiec001,CIN,9,2,7,5,3,2,0,0,20230917,l,NYN,Citi Field,335,408,330,8.0,8,day,38044,none,sunny,77,tocf,5,6.923
NYN202309170,molls001,CIN,3,3,0,0,0,0,0,0,20230917,l,NYN,Citi Field,335,408,330,8.0,8,day,38044,none,sunny,77,tocf,5,3.032
NYN202309170,quinj001,NYN,20,1,8,2,2,1,0,1,20230917,w,NYN,Citi Field,335,408,330,8.0,8,day,38044,none,sunny,77,tocf,5,3.568
NYN202309170,smitd009,NYN,1,2,0,0,0,0,0,0,20230917,w,NYN,Citi Field,335,408,330,8.0,8,day,38044,none,sunny,77,tocf,5,4.154
NYN202309170,brigj002,NYN,3,3,1,2,2,1,0,0,20230917,w,NYN,Citi Field,335,408,330,8.0,8,day,38044,none,sunny,77,tocf,5,5.257
NYN202309170,raleb001,NYN,3,4,0,0,0,0,0,0,20230917,w,NYN,Citi Field,335,408,330,8.0,8,day,38044,none,sunny,77,tocf,5,2.799
OAK202309170,martn002,SDN,9,1,1,0,0,0,0,1,20230917,w,OAK,Oakland Coliseum,330,400,330,8.0,8,day,8680,none,cloudy,70,torf,11,3.426
OAK202309170,avilp001,SDN,9,2,1,0,0,1,0,0,20230917,w,OAK,Oakland Coliseum,330,400,330,8.0,8,day,8680,none,cloudy,70,torf,11,3.219
OAK202309170,cosgt001,SDN,3,3,3,0,0,0,0,0,20230917,w,OAK,Oakland Coliseum,330,400,330,8.0,8,day,8680,none,cloudy,70,torf,11,1.753
OAK202309170,kerrr001,SDN,6,4,1,1,1,0,0,0,20230917,w,OAK,Oakland Coliseum,330,400,330,8.0,8,day,8680,none,cloudy,70,torf,11,4.333
OAK202309170,boylj001,OAK,9,1,1,0,0,2,0,0,20230917,l,OAK,Oakland Coliseum,330,400,330,8.0,8,day,8680,none,cloudy,70,torf,11,1.688
OAK202309170,waldk003,OAK,12,2,9,6,6,0,0,1,20230917,l,OAK,Oakland Coliseum,330,400,330,8.0,8,day,8680,none,cloudy,70,torf,11,5.362
OAK202309170,sweed002,OAK,3,3,3,4,4,1,1,0,20230917,l,OAK,Oakland Coliseum,330,400,330,8.0,8,day,8680,none,cloudy,70,torf,11,10.385
OAK202309170,peref002,OAK,3,4,0,0,0,0,0,0,20230917,l,OAK,Oakland Coliseum,330,400,330,8.0,8,day,8680,none,cloudy,70,torf,11,5.940
PIT202309170,rodoc001,NYA,20,1,6,3,3,0,0,1,20230917,l,PIT,PNC Park,325,399,320,6.0,21,day,29565,rain,overcast,62,fromrf,4,6.855
PIT202309170,vasqr001,NYA,4,2,2,0,0,0,0,0,20230917,l,PIT,PNC Park,325,399,320,6.0,21,day,29565,rain,overcast,62,fromrf,4,2.867
PIT202309170,selbc001,PIT,6,1,0,0,0,1,0,0,20230917,w,PIT,PNC Park,325,399,320,6.0,21,day,29565,rain,overcast,62,fromrf,4,9.000
PIT202309170,jacka003,PIT,13,2,3,2,2,2,0,0,20230917,w,PIT,PNC Park,325,399,320,6.0,21,day,29565,rain,overcast,62,fromrf,4,4.989
PIT202309170,borur001,PIT,2,3,0,0,0,0,0,0,20230917,w,PIT,PNC Park,325,399,320,6.0,21,day,29565,rain,overcast,62,fromrf,4,2.455
PIT202309170,mlodc001,PIT,3,4,0,0,0,0,0,0,20230917,w,PIT,PNC Park,325,399,320,6.0,21,day,29565,rain,overcast,62,fromrf,4,2.250
PIT202309170,bednd001,PIT,3,5,1,0,0,0,0,0,20230917,w,PIT,PNC Park,325,399,320,6.0,21,day,29565,rain,overcast,62,fromrf,4,2.005
SEA202309170,mills001,LAN,3,1,1,0,0,0,0,0,20230917,w,SEA,T-Mobile Park,331,405,327,7.0,15,day,45477,none,cloudy,64,tocf,5,1.636
SEA202309170,yarbr001,LAN,14,2,5,1,1,2,0,0,20230917,w,SEA,T-Mobile Park,331,405,327,7.0,15,day,45477,none,cloudy,64,tocf,5,4.517
SEA202309170,stong001,LAN,10,3,1,0,0,2,0,0,20230917,w,SEA,T-Mobile Park,331,405,327,7.0,15,day,45477,none,cloudy,64,tocf,5,9.000
SEA202309170,gilbl002,SEA,15,1,7,5,5,1,0,1,20230917,l,SEA,T-Mobile Park,331,405,327,7.0,15,day,45477,none,cloudy,64,tocf,5,3.729
SEA202309170,bazae001,SEA,6,2,2,0,0,0,0,0,20230917,l,SEA,T-Mobile Park,331,405,327,7.0,15,day,45477,none,cloudy,64,tocf,5,4.500
SEA202309170,leond003,SEA,6,3,1,1,1,1,0,0,20230917,l,SEA,T-Mobile Park,331,405,327,7.0,15,day,45477,none,cloudy,64,tocf,5,4.667
SLN202309170,walkt004,PHI,21,1,8,5,5,1,0,0,20230917,l,SLN,Busch Stadium,336,400,335,8.0,8,day,40996,none,cloudy,74,tocf,9,4.378
SLN202309170,domis001,PHI,3,2,1,1,1,0,0,0,20230917,l,SLN,Busch Stadium,336,400,335,8.0,8,day,40996,none,cloudy,74,tocf,9,3.416
SLN202309170,hudsd002,SLN,15,1,5,3,3,3,1,0,20230917,w,SLN,Busch Stadium,336,400,335,8.0,8,day,40996,none,cloudy,74,tocf,9,4.980
SLN202309170,libem001,SLN,5,2,0,0,0,1,0,0,20230917,w,SLN,Busch Stadium,336,400,335,8.0,8,day,40996,none,cloudy,74,tocf,9,5.254
SLN202309170,gallg001,SLN,1,3,2,1,1,0,0,0,20230917,w,SLN,Busch Stadium,336,400,335,8.0,8,day,40996,none,cloudy,74,tocf,9,4.418
SLN202309170,kingj002,SLN,3,4,3,1,1,1,0,0,20230917,w,SLN,Busch Stadium,336,400,335,8.0,8,day,40996,none,cloudy,74,tocf,9,3.616
SLN202309170,helsr001,SLN,3,5,1,0,0,1,0,0,20230917,w,SLN,Busch Stadium,336,400,335,8.0,8,day,40996,none,cloudy,74,tocf,9,2.455
TOR202309170,piven001,BOS,19,1,4,2,2,0,1,0,20230917,l,TOR,Rogers Centre,328,404,328,8.0,8,day,41876,none,sunny,68,tocf,11,4.037
TOR202309170,murpc001,BOS,2,2,0,0,0,0,0,0,20230917,l,TOR,Rogers Centre,328,404,328,8.0,8,day,41876,none,sunny,68,tocf,11,4.909
TOR202309170,roben002,BOS,3,3,1,0,0,0,0,0,20230917,l,TOR,Rogers Centre,328,404,328,8.0,8,day,41876,none,sunny,68,tocf,11,6.045
TOR202309170,whitg002,BOS,1,4,2,1,1,0,0,0,20230917,l,TOR,Rogers Centre,328,404,328,8.0,8,day,41876,none,sunny,68,tocf,11,5.149
TOR202309170,ryu-h001,TOR,14,1,6,0,0,2,0,0,20230917,w,TOR,Rogers Centre,328,404,328,8.0,8,day,41876,none,sunny,68,tocf,11,3.462
TOR202309170,garcy001,TOR,4,2,1,0,0,1,0,0,20230917,w,TOR,Rogers Centre,328,404,328,8.0,8,day,41876,none,sunny,68,tocf,11,4.010
TOR202309170,cabrg001,TOR,2,3,1,1,1,1,1,0,20230917,w,TOR,Rogers Centre,328,404,328,8.0,8,day,41876,none,sunny,68,tocf,11,3.994
TOR202309170,greec003,TOR,4,4,0,0,0,0,0,0,20230917,w,TOR,Rogers Centre,328,404,328,8.0,8,day,41876,none,sunny,68,tocf,11,4.725
TOR202309170,swane001,TOR,3,5,1,1,1,0,0,0,20230917,w,TOR,Rogers Centre,328,404,328,8.0,8,day,41876,none,sunny,68,tocf,11,2.912
ATL202309180,wheez001,PHI,18,1,3,1,1,2,0,0,20230918,w,ATL,Truist Park,335,400,325,11.0,15,night,39216,none,cloudy,73,tocf,6,3.401
ATL202309180,sotog003,PHI,3,2,0,0,0,0,0,0,20230918,w,ATL,Truist Park,335,400,325,11.0,15,night,39216,none,cloudy,73,tocf,6,4.689
ATL202309180,stram001,PHI,3,3,0,0,0,0,0,0,20230918,w,ATL,Truist Park,335,400,325,11.0,15,night,39216,none,cloudy,73,tocf,6,3.097
ATL202309180,coved001,PHI,3,4,1,0,0,0,0,0,20230918,w,ATL,Truist Park,335,400,325,11.0,15,night,39216,none,cloudy,73,tocf,6,3.767
ATL202309180,wrigk001,ATL,12,1,5,4,4,4,0,0,20230918,l,ATL,Truist Park,335,400,325,11.0,15,night,39216,none,cloudy,73,tocf,6,6.968
ATL202309180,tonkm001,ATL,9,2,2,3,3,1,0,0,20230918,l,ATL,Truist Park,335,400,325,11.0,15,night,39216,none,cloudy,73,tocf,6,4.240
ATL202309180,luetl001,ATL,6,3,0,0,0,0,0,0,20230918,l,ATL,Truist Park,335,400,325,11.0,15,night,39216,none,cloudy,73,tocf,6,7.244
CIN202309180,ryanj002,MIN,15,1,5,4,4,3,0,0,20230918,l,CIN,Great American Ball Park,328,404,325,8.0,12,night,15364,none,cloudy,72,tocf,10,4.509
CIN202309180,keucd001,MIN,9,2,4,3,3,2,0,0,20230918,l,CIN,Great American Ball Park,328,404,325,8.0,12,night,15364,none,cloudy,72,tocf,10,5.973
CIN202309180,philc001,CIN,21,1,3,2,2,1,0,0,20230918,w,CIN,Great American Ball Park,328,404,325,8.0,12,night,15364,none,cloudy,72,tocf,10,6.968
CIN202309180,law-d001,CIN,3,2,0,0,0,0,0,0,20230918,w,CIN,Great American Ball Park,328,404,325,8.0,12,night,15364,none,cloudy,72,tocf,10,3.600
CIN202309180,youna002,CIN,3,3,2,1,1,0,0,0,20230918,w,CIN,Great American Ball Park,328,404,325,8.0,12,night,15364,none,cloudy,72,tocf,10,3.857
HOU202309180,meanj001,BAL,15,1,4,1,1,3,0,0,20230918,w,HOU,Minute Maid Park,315,409,326,7.0,21,night,34456,none,dome,73,unknown,0,2.662
HOU202309180,fujis001,BAL,1,2,3,3,3,0,0,1,20230918,w,HOU,Minute Maid Park,315,409,326,7.0,21,night,34456,none,dome,73,unknown,0,7.177
HOU202309180,webbj002,BAL,2,3,1,1,1,1,0,0,20230918,w,HOU,Minute Maid Park,315,409,326,7.0,21,night,34456,none,dome,73,unknown,0,3.880
HOU202309180,could001,BAL,2,4,1,1,1,1,0,0,20230918,w,HOU,Minute Maid Park,315,409,326,7.0,21,night,34456,none,dome,73,unknown,0,2.752
HOU202309180,baumm001,BAL,4,5,1,1,1,0,0,0,20230918,w,HOU,Minute Maid Park,315,409,326,7.0,21,night,34456,none,dome,73,unknown,0,3.758
HOU202309180,perec004,BAL,2,6,0,0,0,0,0,0,20230918,w,HOU,Minute Maid Park,315,409,326,7.0,21,night,34456,none,dome,73,unknown,0,3.436
HOU202309180,canoy001,BAL,1,7,0,0,0,0,0,0,20230918,w,HOU,Minute Maid Park,315,409,326,7.0,21,night,34456,none,dome,73,unknown,0,2.160
HOU202309180,verlj001,HOU,18,1,8,3,3,1,0,1,20230918,l,HOU,Minute Maid Park,315,409,326,7.0,21,night,34456,none,dome,73,unknown,0,3.188
HOU202309180,montr004,HOU,3,2,4,2,2,0,0,0,20230918,l,HOU,Minute Maid Park,315,409,326,7.0,21,night,34456,none,dome,73,unknown,0,4.977
HOU202309180,nerih001,HOU,3,3,1,0,0,0,0,0,20230918,l,HOU,Minute Maid Park,315,409,326,7.0,21,night,34456,none,dome,73,unknown,0,2.230
HOU202309180,presr001,HOU,3,4,3,3,3,1,0,1,20230918,l,HOU,Minute Maid Park,315,409,326,7.0,21,night,34456,none,dome,73,unknown,0,3.280
KCA202309180,quanc001,CLE,17,1,5,2,2,0,0,0,20230918,l,KCA,Kauffman Stadium,330,410,330,9.0,9,day,9736,none,sunny,80,ltor,10,5.237
KCA202309180,hents001,CLE,3,2,0,0,0,0,0,0,20230918,l,KCA,Kauffman Stadium,330,410,330,9.0,9,day,9736,none,sunny,80,ltor,10,3.611
KCA202309180,loper003,CLE,1,3,0,0,0,0,0,0,20230918,l,KCA,Kauffman Stadium,330,410,330,9.0,9,day,9736,none,sunny,80,ltor,10,3.273
KCA202309180,stept002,CLE,2,4,0,4,3,3,1,0,20230918,l,KCA,Kauffman Stadium,330,410,330,9.0,9,day,9736,none,sunny,80,ltor,10,4.063
KCA202309180,deloe001,CLE,1,5,1,0,0,0,0,0,20230918,l,KCA,Kauffman Stadium,330,410,330,9.0,9,day,9736,none,sunny,80,ltor,10,3.289
KCA202309180,singb001,KCA,18,1,8,4,4,2,0,0,20230918,w,KCA,Kauffman Stadium,330,410,330,9.0,9,day,9736,none,sunny,80,ltor,10,5.524
KCA202309180,davit005,KCA,3,2,0,0,0,2,0,0,20230918,w,KCA,Kauffman Stadium,330,410,330,9.0,9,day,9736,none,sunny,80,ltor,10,5.961
KCA202309180,kowaj001,KCA,3,3,1,0,0,0,0,1,20230918,w,KCA,Kauffman Stadium,330,410,330,9.0,9,day,9736,none,sunny,80,ltor,10,6.429
KCA202309180,mcarj001,KCA,3,4,0,0,0,0,0,0,20230918,w,KCA,Kauffman Stadium,330,410,330,9.0,9,day,9736,none,sunny,80,ltor,10,4.629
